Date: 10/27/2017 1:52 PM
LVDT Calibration factors (X1,X2,Y1,Y2,Z1,Z2):  10.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
TRUE-TRIAXIAL TEST: DATA FILE:C:\Triax data\Log data\SURE_GI_JettedBlock_20171027_135204.txt 
Comments: Gildenhausener sandstone, jetted along y axis 
Units:
Time (s)
Force (kN)
Displacement (m), no offset correction
NB: DispAX = ( DispAX1 + DispAX2 ) / 2.0

Sample sizes(m): 0.3000000   0.3000000   0.3000000

Time    Force X         Force Y         Force Z         Disp X1         Disp X2         Disp Y1         Disp Y2         Disp Z1         Disp Z2         Chan7(V)        Chan8(V)
BEGIN: 
63.1	48.323686	46.425862	49.186106	0.474749	-2.321672	6.160258	-0.470317	-8.660447	0.984086	-17.865554	4.761905
63.5	48.496170	47.978468	50.393744	0.478364	-2.321344	6.213820	-0.469988	-8.663075	0.984086	-17.172527	4.761905
64.3	47.978468	46.943564	49.186106	0.475406	-2.320030	6.185232	-0.470645	-8.666362	0.983757	-17.368737	4.761905
64.9	48.496170	47.633500	50.221260	0.478364	-2.319701	6.166173	-0.469988	-8.659461	0.984743	-15.032537	4.761905
65.3	49.013622	47.461016	49.358590	0.472777	-2.318715	6.163873	-0.469988	-8.661433	0.984743	-16.453097	4.761905
66.1	48.496170	47.116048	48.323686	0.475735	-2.317729	6.233865	-0.470317	-8.665047	0.984086	-15.626547	4.761905
66.5	48.668654	47.633500	49.531324	0.475406	-2.318058	6.167487	-0.469988	-8.665047	0.984414	-16.535140	4.761905
67.5	48.496170	47.978468	49.531324	0.486907	-2.316415	6.248981	-0.470317	-8.663075	0.984086	-16.187573	4.761905
67.7	49.013622	48.496170	50.048776	0.478364	-2.316415	6.266397	-0.470974	-8.666033	0.984414	-17.173858	4.761905
68.5	49.358590	49.013622	49.703808	0.475078	-2.315101	6.274284	-0.469659	-8.663404	0.983757	-16.912710	4.761905
68.7	49.186106	48.323686	50.566227	0.477378	-2.314772	6.260482	-0.470317	-8.665704	0.984414	-15.273659	4.761905
68.9	48.668654	48.151202	49.531324	0.480007	-2.314772	6.259825	-0.469988	-8.666362	0.984086	-16.262106	4.761905
